x	sale.date	sales.rep	rep.sex	rep.region	rep.feedback	wine	type	cost	unit.price	units.sold	income	expenses	year
2879	1/28/2012	Bianca Suchan	0	West	7	Merlot	red	2.229	7.43	12	89.16	4.1922	2012
4698	1/28/2012	Deloras Mcfetridge	0	West	6	Chardonnay	white	3.15	10.5	13	136.5	5.8956	2012
8341	1/28/2012	Lesia Belt	0	West	6	Pinot Gris	white	3.741	12.47	16	199.52	6.9666	2012
5445	1/28/2012	Vicki Kilkenny	0	West	6	Riesling	white	2.097	6.99	11	76.89	3.9678	2012
628	1/29/2012	Virgilio Mcelligott	1	Central	6	Cabernet Sauvignon	red	3.624	11.65	10	116.5	5.6	2012
2387	1/29/2012	Clement Arias	1	North	6	Merlot	red	2.229	8.38	23	192.74	4.65	2012
6217	1/29/2012	Yolando Galicia	0	North	5	Chardonnay	white	3.15	11.45	15	171.75	6.31	2012
5046	1/29/2012	Lavera Mccallie	0	South	7	Merlot	red	2.229	7.31	14	102.34	4.389	2012
3226	1/29/2012	Vicki Kilkenny	0	West	7	Chardonnay	white	3.15	10.5	13	136.5	5.5692	2012
1475	1/30/2012	Dannette Saltsman	0	Central	5	Cabernet Sauvignon	red	3.624	11.65	18	209.7	7.17	2012
7586	1/30/2012	Dannette Saltsman	0	Central	8	Chardonnay	white	3.15	10.07	22	221.54	5.37	2012
2674	1/30/2012	Shameka Mertes	0	North	6	Merlot	red	2.229	8.38	21	175.98	5.7	2012
9828	1/30/2012	Yolando Galicia	0	North	6	Cabernet Sauvignon	red	3.624	13.03	12	156.36	6.29	2012
9523	1/30/2012	Bianca Suchan	0	West	8	Sauvignon Blanc	white	2.697	8.99	11	98.89	5.2734	2012
7292	1/30/2012	Vicki Kilkenny	0	West	6	Merlot	red	2.229	7.43	22	163.46	5.7936	2012
5065	1/31/2012	Nilda Hypolite	0	Central	7	Shiraz	red	6.051	19.74	29	572.46	10.94	2012
7764	1/31/2012	Kym Velarde	0	East	6	Merlot	red	2.229	7.43	19	141.17	6.069	2012
5868	1/31/2012	Mamie Fullington	0	South	6	Cabernet Sauvignon	red	3.624	11.96	27	322.92	6.992	2012
3691	2/1/2012	Karry Noell	0	East	7	Chardonnay	white	3.15	10.5	17	178.5	6.8355	2012
3366	2/1/2012	Eura Begay	0	North	5	Pinot Gris	white	3.741	13.42	27	362.34	7.45	2012
3127	2/1/2012	Lavera Mccallie	0	South	6	Merlot	red	2.229	7.31	5	36.55	3.42	2012
1035	2/1/2012	Bianca Suchan	0	West	7	Merlot	red	2.229	7.43	17	126.31	4.8144	2012
9681	2/2/2012	Dannette Saltsman	0	Central	4	Riesling	white	2.097	6.56	5	32.8	3.94	2012
8486	2/2/2012	Karry Noell	0	East	6	Riesling	white	2.097	6.99	24	167.76	5.124	2012
2899	2/2/2012	Clement Arias	1	North	6	Cabernet Sauvignon	red	3.624	13.03	24	312.72	7.64	2012
2918	2/2/2012	Bianca Suchan	0	West	8	Pinot Gris	white	3.741	12.47	21	261.87	6.7932	2012
3224	2/2/2012	Deloras Mcfetridge	0	West	7	Pinot Gris	white	3.741	12.47	18	224.46	7.1706	2012
6524	2/3/2012	Dannette Saltsman	0	Central	5	Merlot	red	2.229	7	13	91	3.71	2012
4620	2/3/2012	Nilda Hypolite	0	Central	7	Merlot	red	2.229	7	23	161	4.86	2012
5560	2/3/2012	Virgilio Mcelligott	1	Central	5	Pinot Gris	white	3.741	12.04	16	192.64	7.7	2012
3346	2/3/2012	Aiko Hamsher	0	East	6	Merlot	red	2.229	7.43	23	170.89	5.4285	2012
8213	2/3/2012	Aiko Hamsher	0	East	6	Shiraz	red	6.051	20.17	19	383.23	10.983	2012
6324	2/3/2012	Kym Velarde	0	East	7	Merlot	red	2.229	7.43	17	126.31	5.1975	2012
5026	2/3/2012	Clement Arias	1	North	6	Riesling	white	2.097	7.94	22	174.68	5.19	2012
2150	2/3/2012	Lavera Mccallie	0	South	5	Cabernet Sauvignon	red	3.624	11.96	14	167.44	5.985	2012
5216	2/3/2012	Mamie Fullington	0	South	5	Merlot	red	2.229	7.31	5	36.55	2.812	2012
3221	2/3/2012	Tori Hastie	0	South	7	Merlot	red	2.229	7.31	22	160.82	5.054	2012
7734	2/3/2012	Tori Hastie	0	South	7	Merlot	red	2.229	7.31	12	87.72	4.199	2012
841	2/3/2012	Deloras Mcfetridge	0	West	7	Sauvignon Blanc	white	2.697	8.99	4	35.96	4.3452	2012
3215	2/4/2012	Ben Gerry	1	East	6	Cabernet Sauvignon	red	3.624	12.08	12	144.96	6.9195	2012
5138	2/4/2012	Eura Begay	0	North	6	Cabernet Sauvignon	red	3.624	13.03	24	312.72	7.98	2012
7371	2/4/2012	Tori Hastie	0	South	6	Chardonnay	white	3.15	10.38	10	103.8	5.358	2012
6585	2/4/2012	Bianca Suchan	0	West	7	Riesling	white	2.097	6.99	4	27.96	3.6924	2012
9475	2/5/2012	Nilda Hypolite	0	Central	6	Chardonnay	white	3.15	10.07	24	241.68	6.8	2012
6195	2/5/2012	Karry Noell	0	East	6	Shiraz	red	6.051	20.17	16	322.72	10.374	2012
915	2/5/2012	Tori Hastie	0	South	6	Chardonnay	white	3.15	10.38	8	83.04	4.408	2012
5504	2/6/2012	Karry Noell	0	East	6	Merlot	red	2.229	7.43	20	148.6	5.439	2012
3171	2/6/2012	Kym Velarde	0	East	6	Merlot	red	2.229	7.43	23	170.89	5.5125	2012
8915	2/6/2012	Kym Velarde	0	East	6	Merlot	red	2.229	7.43	9	66.87	4.032	2012
6948	2/6/2012	Eura Begay	0	North	6	Riesling	white	2.097	7.94	7	55.58	3.78	2012
4296	2/6/2012	Yolando Galicia	0	North	5	Chardonnay	white	3.15	11.45	16	183.2	5.33	2012
876	2/6/2012	Lavera Mccallie	0	South	8	Chardonnay	white	3.15	10.38	10	103.8	5.225	2012
366	2/6/2012	Bianca Suchan	0	West	7	Pinot Gris	white	3.741	12.47	24	299.28	7.6194	2012
9281	2/6/2012	Vicki Kilkenny	0	West	7	Merlot	red	2.229	7.43	9	66.87	3.8352	2012
3799	2/6/2012	Vicki Kilkenny	0	West	4	Riesling	white	2.097	6.99	10	69.9	3.9168	2012
4751	2/7/2012	Yolando Galicia	0	North	7	Chardonnay	white	3.15	11.45	29	332.05	7.27	2012
933	2/7/2012	Vicki Kilkenny	0	West	4	Chardonnay	white	3.15	10.5	19	199.5	5.5794	2012
1263	2/7/2012	Vicki Kilkenny	0	West	6	Chardonnay	white	3.15	10.5	17	178.5	6.222	2012
4471	2/8/2012	Dannette Saltsman	0	Central	6	Cabernet Sauvignon	red	3.624	11.65	10	116.5	6.86	2012
5866	2/8/2012	Lolita Wass	0	Central	5	Cabernet Sauvignon	red	3.624	11.65	8	93.2	5.63	2012
8627	2/8/2012	Aiko Hamsher	0	East	7	Chardonnay	white	3.15	10.5	18	189	7.035	2012
2162	2/8/2012	Aiko Hamsher	0	East	6	Riesling	white	2.097	6.99	21	146.79	4.3995	2012
1370	2/9/2012	Nilda Hypolite	0	Central	6	Merlot	red	2.229	7	9	63	3.98	2012
719	2/9/2012	Lavera Mccallie	0	South	7	Sauvignon Blanc	white	2.697	8.87	19	168.53	5.2345	2012
2438	2/9/2012	Vicki Kilkenny	0	West	5	Cabernet Sauvignon	red	3.624	12.08	27	326.16	6.834	2012
1486	2/10/2012	Dannette Saltsman	0	Central	5	Cabernet Sauvignon	red	3.624	11.65	5	58.25	5.77	2012
1767	2/10/2012	Dannette Saltsman	0	Central	7	Merlot	red	2.229	7	15	105	4.16	2012
5712	2/10/2012	Lolita Wass	0	Central	6	Merlot	red	2.229	7	27	189	5.3	2012
1084	2/10/2012	Nilda Hypolite	0	Central	5	Cabernet Sauvignon	red	3.624	11.65	16	186.4	6.5	2012
4489	2/10/2012	Virgilio Mcelligott	1	Central	7	Merlot	red	2.229	7	17	119	4.59	2012
559	2/10/2012	Kym Velarde	0	East	6	Pinot Gris	white	3.741	12.47	16	199.52	7.119	2012
3877	2/10/2012	Clement Arias	1	North	6	Cabernet Sauvignon	red	3.624	13.03	10	130.3	5.91	2012
8263	2/10/2012	Shameka Mertes	0	North	5	Merlot	red	2.229	8.38	22	184.36	5.05	2012
9803	2/10/2012	Jewel Copas	1	South	6	Cabernet Sauvignon	red	3.624	11.96	16	191.36	6.2225	2012
7395	2/10/2012	Lavera Mccallie	0	South	6	Merlot	red	2.229	7.31	29	211.99	4.294	2012
9016	2/10/2012	Tori Hastie	0	South	6	Cabernet Sauvignon	red	3.624	11.96	22	263.12	6.6215	2012
5851	2/10/2012	Bianca Suchan	0	West	7	Chardonnay	white	3.15	10.5	23	241.5	6.4974	2012
8490	2/11/2012	Dannette Saltsman	0	Central	6	Merlot	red	2.229	7	19	133	4.92	2012
1524	2/11/2012	Karry Noell	0	East	7	Merlot	red	2.229	7.43	16	118.88	5.292	2012
7851	2/11/2012	Lavera Mccallie	0	South	5	Shiraz	red	6.051	20.05	6	120.3	9.823	2012
849	2/11/2012	Tori Hastie	0	South	7	Merlot	red	2.229	7.31	10	73.1	4.37	2012
6163	2/12/2012	Virgilio Mcelligott	1	Central	6	Pinot Gris	white	3.741	12.04	18	216.72	7.33	2012
4046	2/12/2012	Aiko Hamsher	0	East	7	Pinot Gris	white	3.741	12.47	19	236.93	8.148	2012
632	2/12/2012	Eura Begay	0	North	6	Merlot	red	2.229	8.38	17	142.46	4.94	2012
8789	2/12/2012	Lavera Mccallie	0	South	7	Merlot	red	2.229	7.31	14	102.34	4.408	2012
6789	2/12/2012	Mamie Fullington	0	South	6	Cabernet Sauvignon	red	3.624	11.96	12	143.52	5.8615	2012
9147	2/13/2012	Dannette Saltsman	0	Central	7	Cabernet Sauvignon	red	3.624	11.65	5	58.25	6.04	2012
1421	2/13/2012	Aiko Hamsher	0	East	5	Chardonnay	white	3.15	10.5	23	241.5	6.951	2012
6049	2/13/2012	Karry Noell	0	East	6	Merlot	red	2.229	7.43	7	52.01	4.4205	2012
2124	2/13/2012	Lavera Mccallie	0	South	4	Cabernet Sauvignon	red	3.624	11.96	21	251.16	6.061	2012
828	2/13/2012	Mamie Fullington	0	South	5	Riesling	white	2.097	6.87	7	48.09	3.648	2012
9369	2/14/2012	Aiko Hamsher	0	East	9	Merlot	red	2.229	7.43	17	126.31	4.7775	2012
284	2/15/2012	Karry Noell	0	East	6	Pinot Gris	white	3.741	12.47	17	211.99	7.9275	2012
8188	2/15/2012	Kym Velarde	0	East	5	Merlot	red	2.229	7.43	34	252.62	7.3605	2012
6820	2/15/2012	Eura Begay	0	North	5	Chardonnay	white	3.15	11.45	12	137.4	6.06	2012
2552	2/15/2012	Bianca Suchan	0	West	6	Chardonnay	white	3.15	10.5	12	126	5.661	2012
3893	2/15/2012	Deloras Mcfetridge	0	West	7	Pinot Gris	white	3.741	12.47	7	87.29	6.1812	2012
3377	2/15/2012	Vicki Kilkenny	0	West	8	Merlot	red	2.229	7.43	6	44.58	4.2228	2012
7600	2/16/2012	Dannette Saltsman	0	Central	7	Merlot	red	2.229	7	23	161	5.26	2012
3434	2/16/2012	Lolita Wass	0	Central	7	Merlot	red	2.229	7	5	35	3.94	2012
6599	2/16/2012	Clement Arias	1	North	6	Cabernet Sauvignon	red	3.624	13.03	18	234.54	7.6	2012
2453	2/16/2012	Clement Arias	1	North	5	Sauvignon Blanc	white	2.697	9.94	14	139.16	5.15	2012
8625	2/16/2012	Eura Begay	0	North	6	Chardonnay	white	3.15	11.45	19	217.55	6.64	2012
7386	2/16/2012	Mamie Fullington	0	South	6	Merlot	red	2.229	7.31	33	241.23	5.586	2012
6615	2/16/2012	Deloras Mcfetridge	0	West	6	Chardonnay	white	3.15	10.5	23	241.5	6.1506	2012
1729	2/16/2012	Lesia Belt	0	West	6	Merlot	red	2.229	7.43	16	118.88	4.4064	2012
9652	2/17/2012	Nilda Hypolite	0	Central	5	Chardonnay	white	3.15	10.07	23	231.61	6.57	2012
8665	2/17/2012	Lavera Mccallie	0	South	4	Cabernet Sauvignon	red	3.624	11.96	10	119.6	6.2415	2012
768	2/17/2012	Mamie Fullington	0	South	8	Chardonnay	white	3.15	10.38	7	72.66	5.206	2012
2194	2/17/2012	Bianca Suchan	0	West	6	Pinot Gris	white	3.741	12.47	13	162.11	6.4566	2012
150	2/18/2012	Lolita Wass	0	Central	6	Chardonnay	white	3.15	10.07	14	140.98	6.34	2012
2014	2/18/2012	Aiko Hamsher	0	East	5	Chardonnay	white	3.15	10.5	9	94.5	5.985	2012
1345	2/18/2012	Lavera Mccallie	0	South	6	Merlot	red	2.229	7.31	39	285.09	5.6715	2012
5192	2/18/2012	Tori Hastie	0	South	5	Merlot	red	2.229	7.31	23	168.13	5.282	2012
971	2/18/2012	Vicki Kilkenny	0	West	5	Chardonnay	white	3.15	10.5	20	210	6.936	2012
7873	2/19/2012	Eura Begay	0	North	6	Merlot	red	2.229	8.38	20	167.6	4.8	2012
3005	2/19/2012	Shameka Mertes	0	North	6	Merlot	red	2.229	8.38	10	83.8	4.32	2012
5759	2/20/2012	Virgilio Mcelligott	1	Central	6	Merlot	red	2.229	7	20	140	4.32	2012
2349	2/20/2012	Ben Gerry	1	East	5	Merlot	red	2.229	7.43	21	156.03	5.355	2012
4321	2/20/2012	Shameka Mertes	0	North	6	Riesling	white	2.097	7.94	21	166.74	4.29	2012
624	2/20/2012	Deloras Mcfetridge	0	West	5	Sauvignon Blanc	white	2.697	8.99	7	62.93	4.9266	2012
2809	2/21/2012	Karry Noell	0	East	6	Merlot	red	2.229	7.43	20	148.6	5.1765	2012
4139	2/21/2012	Eura Begay	0	North	6	Sauvignon Blanc	white	2.697	9.94	14	139.16	5.66	2012
9569	2/21/2012	Yolando Galicia	0	North	6	Merlot	red	2.229	8.38	14	117.32	4.64	2012
218	2/22/2012	Karry Noell	0	East	5	Riesling	white	2.097	6.99	17	118.83	4.578	2012
2754	2/22/2012	Clement Arias	1	North	4	Chardonnay	white	3.15	11.45	19	217.55	6.07	2012
2430	2/22/2012	Eura Begay	0	North	4	Pinot Gris	white	3.741	13.42	9	120.78	5.87	2012
8718	2/22/2012	Shameka Mertes	0	North	3	Merlot	red	2.229	8.38	19	159.22	4.55	2012
5153	2/22/2012	Jewel Copas	1	South	5	Shiraz	red	6.051	20.05	12	240.6	10.222	2012
3630	2/22/2012	Mamie Fullington	0	South	7	Merlot	red	2.229	7.31	13	95.03	3.5625	2012
808	2/22/2012	Bianca Suchan	0	West	4	Cabernet Sauvignon	red	3.624	12.08	14	169.12	5.7528	2012
3195	2/22/2012	Deloras Mcfetridge	0	West	4	Pinot Gris	white	3.741	12.47	16	199.52	7.0482	2012
2106	2/22/2012	Lesia Belt	0	West	5	Cabernet Sauvignon	red	3.624	12.08	10	120.8	7.1706	2012
6367	2/22/2012	Vicki Kilkenny	0	West	7	Pinot Gris	white	3.741	12.47	12	149.64	6.885	2012
2497	2/23/2012	Virgilio Mcelligott	1	Central	5	Merlot	red	2.229	7	8	56	3.41	2012
2713	2/23/2012	Aiko Hamsher	0	East	5	Pinot Gris	white	3.741	12.47	14	174.58	5.649	2012
4663	2/23/2012	Clement Arias	1	North	8	Cabernet Sauvignon	red	3.624	13.03	13	169.39	6.58	2012
3842	2/23/2012	Clement Arias	1	North	6	Chardonnay	white	3.15	11.45	16	183.2	6.24	2012
8892	2/23/2012	Eura Begay	0	North	4	Pinot Gris	white	3.741	13.42	9	120.78	6.36	2012
4541	2/23/2012	Lavera Mccallie	0	South	6	Chardonnay	white	3.15	10.38	23	238.74	5.681	2012
1380	2/23/2012	Deloras Mcfetridge	0	West	7	Cabernet Sauvignon	red	3.624	12.08	11	132.88	6.1506	2012
8130	2/23/2012	Deloras Mcfetridge	0	West	6	Merlot	red	2.229	7.43	27	200.61	5.5386	2012
4803	2/24/2012	Dannette Saltsman	0	Central	6	Shiraz	red	6.051	19.74	13	256.62	9.51	2012
1927	2/24/2012	Lolita Wass	0	Central	6	Chardonnay	white	3.15	10.07	11	110.77	5.78	2012
6146	2/24/2012	Aiko Hamsher	0	East	6	Cabernet Sauvignon	red	3.624	12.08	21	253.68	8.0115	2012
4814	2/24/2012	Eura Begay	0	North	6	Shiraz	red	6.051	21.12	14	295.68	10.53	2012
7049	2/24/2012	Shameka Mertes	0	North	6	Chardonnay	white	3.15	11.45	15	171.75	6.35	2012
857	2/24/2012	Shameka Mertes	0	North	5	Pinot Gris	white	3.741	13.42	20	268.4	6.9	2012
8043	2/24/2012	Yolando Galicia	0	North	7	Riesling	white	2.097	7.94	18	142.92	4.57	2012
6607	2/24/2012	Lesia Belt	0	West	5	Pinot Gris	white	3.741	12.47	23	286.81	8.823	2012
8591	2/25/2012	Nilda Hypolite	0	Central	5	Cabernet Sauvignon	red	3.624	11.65	9	104.85	5.74	2012
5382	2/25/2012	Shameka Mertes	0	North	6	Riesling	white	2.097	7.94	12	95.28	4.62	2012
6724	2/25/2012	Shameka Mertes	0	North	7	Sauvignon Blanc	white	2.697	9.94	10	99.4	4.88	2012
8189	2/25/2012	Yolando Galicia	0	North	7	Chardonnay	white	3.15	11.45	18	206.1	6.94	2012
3296	2/25/2012	Lavera Mccallie	0	South	6	Pinot Gris	white	3.741	12.35	18	222.3	5.643	2012
2504	2/25/2012	Lesia Belt	0	West	5	Sauvignon Blanc	white	2.697	8.99	8	71.92	4.641	2012
1787	2/25/2012	Vicki Kilkenny	0	West	5	Sauvignon Blanc	white	2.697	8.99	34	305.66	7.4358	2012
7824	2/26/2012	Karry Noell	0	East	5	Chardonnay	white	3.15	10.5	11	115.5	5.8275	2012
3396	2/26/2012	Jewel Copas	1	South	6	Riesling	white	2.097	6.87	17	116.79	4.4555	2012
4688	2/27/2012	Virgilio Mcelligott	1	Central	5	Riesling	white	2.097	6.56	23	150.88	5.6	2012
4088	2/27/2012	Kym Velarde	0	East	5	Pinot Gris	white	3.741	12.47	17	211.99	7.602	2012
6499	2/27/2012	Deloras Mcfetridge	0	West	7	Pinot Gris	white	3.741	12.47	22	274.34	8.1702	2012
6122	2/27/2012	Lesia Belt	0	West	6	Sauvignon Blanc	white	2.697	8.99	14	125.86	4.743	2012
9361	2/27/2012	Vicki Kilkenny	0	West	7	Chardonnay	white	3.15	10.5	12	126	5.1306	2012
5417	2/28/2012	Dannette Saltsman	0	Central	6	Riesling	white	2.097	6.56	5	32.8	3.62	2012
2463	2/28/2012	Nilda Hypolite	0	Central	8	Riesling	white	2.097	6.56	6	39.36	3.3	2012
2732	2/28/2012	Virgilio Mcelligott	1	Central	7	Shiraz	red	6.051	19.74	21	414.54	10.96	2012
9654	2/28/2012	Aiko Hamsher	0	East	6	Merlot	red	2.229	7.43	24	178.32	5.5125	2012
483	2/28/2012	Yolando Galicia	0	North	7	Chardonnay	white	3.15	11.45	15	171.75	6.08	2012
1472	2/28/2012	Jewel Copas	1	South	7	Chardonnay	white	3.15	10.38	8	83.04	5.586	2012
622	2/28/2012	Deloras Mcfetridge	0	West	5	Merlot	red	2.229	7.43	14	104.02	4.7124	2012
715	2/29/2012	Lolita Wass	0	Central	6	Merlot	red	2.229	7	10	70	3.95	2012
7909	2/29/2012	Clement Arias	1	North	7	Merlot	red	2.229	8.38	8	67.04	4.69	2012
9198	2/29/2012	Shameka Mertes	0	North	5	Shiraz	red	6.051	21.12	11	232.32	8.6	2012
5015	2/29/2012	Yolando Galicia	0	North	4	Merlot	red	2.229	8.38	20	167.6	5.52	2012
8077	3/1/2012	Virgilio Mcelligott	1	Central	5	Pinot Gris	white	3.741	12.04	12	144.48	7.4	2012
631	3/1/2012	Ben Gerry	1	East	6	Riesling	white	2.097	6.99	14	97.86	4.4205	2012
6460	3/1/2012	Yolando Galicia	0	North	6	Pinot Gris	white	3.741	13.42	12	161.04	7.11	2012
2288	3/1/2012	Jewel Copas	1	South	4	Merlot	red	2.229	7.31	19	138.89	4.75	2012
1737	3/1/2012	Vicki Kilkenny	0	West	6	Merlot	red	2.229	7.43	16	118.88	4.6716	2012
3299	3/2/2012	Virgilio Mcelligott	1	Central	7	Merlot	red	2.229	7	15	105	4.55	2012
3399	3/2/2012	Aiko Hamsher	0	East	6	Chardonnay	white	3.15	10.5	13	136.5	6.153	2012
1141	3/2/2012	Aiko Hamsher	0	East	7	Merlot	red	2.229	7.43	22	163.46	5.3235	2012
8029	3/2/2012	Clement Arias	1	North	8	Chardonnay	white	3.15	11.45	34	389.3	8.04	2012
8949	3/2/2012	Eura Begay	0	North	6	Merlot	red	2.229	8.38	8	67.04	4.51	2012
3039	3/2/2012	Shameka Mertes	0	North	5	Sauvignon Blanc	white	2.697	9.94	14	139.16	5.92	2012
1998	3/3/2012	Virgilio Mcelligott	1	Central	6	Merlot	red	2.229	7	42	294	6.17	2012
9786	3/3/2012	Virgilio Mcelligott	1	Central	6	Sauvignon Blanc	white	2.697	8.56	11	94.16	5.04	2012
9089	3/3/2012	Aiko Hamsher	0	East	6	Chardonnay	white	3.15	10.5	28	294	8.2635	2012
9302	3/3/2012	Kym Velarde	0	East	6	Pinot Gris	white	3.741	12.47	14	174.58	7.5075	2012
4534	3/3/2012	Eura Begay	0	North	7	Pinot Gris	white	3.741	13.42	17	228.14	6.28	2012
9593	3/4/2012	Yolando Galicia	0	North	7	Shiraz	red	6.051	21.12	10	211.2	9.32	2012
5677	3/4/2012	Deloras Mcfetridge	0	West	6	Cabernet Sauvignon	red	3.624	12.08	18	217.44	7.089	2012
9133	3/5/2012	Dannette Saltsman	0	Central	5	Chardonnay	white	3.15	10.07	12	120.84	4.75	2012
5039	3/5/2012	Virgilio Mcelligott	1	Central	6	Pinot Gris	white	3.741	12.04	8	96.32	6.64	2012
5282	3/5/2012	Aiko Hamsher	0	East	6	Merlot	red	2.229	7.43	27	200.61	6.1425	2012
4350	3/5/2012	Aiko Hamsher	0	East	6	Sauvignon Blanc	white	2.697	8.99	20	179.8	5.502	2012
9278	3/5/2012	Aiko Hamsher	0	East	6	Sauvignon Blanc	white	2.697	8.99	17	152.83	5.5335	2012
5943	3/5/2012	Ben Gerry	1	East	6	Merlot	red	2.229	7.43	18	133.74	3.906	2012
399	3/5/2012	Yolando Galicia	0	North	8	Pinot Gris	white	3.741	13.42	7	93.94	6.56	2012
821	3/5/2012	Yolando Galicia	0	North	5	Shiraz	red	6.051	21.12	22	464.64	10.52	2012
5033	3/5/2012	Jewel Copas	1	South	6	Chardonnay	white	3.15	10.38	17	176.46	5.8805	2012
7306	3/5/2012	Lavera Mccallie	0	South	5	Merlot	red	2.229	7.31	14	102.34	4.2275	2012
5247	3/5/2012	Tori Hastie	0	South	7	Cabernet Sauvignon	red	3.624	11.96	7	83.72	6.536	2012
8397	3/6/2012	Nilda Hypolite	0	Central	5	Merlot	red	2.229	7	18	126	4.78	2012
811	3/6/2012	Virgilio Mcelligott	1	Central	7	Sauvignon Blanc	white	2.697	8.56	15	128.4	4.96	2012
4970	3/6/2012	Aiko Hamsher	0	East	6	Merlot	red	2.229	7.43	15	111.45	4.956	2012
4424	3/6/2012	Ben Gerry	1	East	5	Merlot	red	2.229	7.43	13	96.59	4.6725	2012
5510	3/6/2012	Jewel Copas	1	South	6	Pinot Gris	white	3.741	12.35	26	321.1	7.087	2012
1034	3/7/2012	Nilda Hypolite	0	Central	7	Pinot Gris	white	3.741	12.04	13	156.52	6.17	2012
4375	3/7/2012	Tori Hastie	0	South	5	Merlot	red	2.229	7.31	19	138.89	4.8545	2012
3208	3/7/2012	Vicki Kilkenny	0	West	6	Chardonnay	white	3.15	10.5	20	210	6.2118	2012
7051	3/8/2012	Kym Velarde	0	East	7	Merlot	red	2.229	7.43	19	141.17	5.3655	2012
7048	3/8/2012	Kym Velarde	0	East	6	Pinot Gris	white	3.741	12.47	16	199.52	6.7725	2012
7977	3/8/2012	Shameka Mertes	0	North	6	Chardonnay	white	3.15	11.45	15	171.75	6.26	2012
1384	3/8/2012	Jewel Copas	1	South	6	Shiraz	red	6.051	20.05	21	421.05	10.2695	2012
2340	3/8/2012	Mamie Fullington	0	South	5	Shiraz	red	6.051	20.05	6	120.3	9.0345	2012
5271	3/8/2012	Deloras Mcfetridge	0	West	6	Pinot Gris	white	3.741	12.47	12	149.64	6.5994	2012
1305	3/9/2012	Virgilio Mcelligott	1	Central	6	Merlot	red	2.229	7	16	112	5.05	2012
6397	3/9/2012	Ben Gerry	1	East	6	Cabernet Sauvignon	red	3.624	12.08	12	144.96	7.5075	2012
1018	3/9/2012	Karry Noell	0	East	6	Chardonnay	white	3.15	10.5	15	157.5	6.6465	2012
2248	3/9/2012	Yolando Galicia	0	North	5	Merlot	red	2.229	8.38	15	125.7	4.04	2012
8856	3/9/2012	Bianca Suchan	0	West	6	Merlot	red	2.229	7.43	16	118.88	4.539	2012
4369	3/9/2012	Vicki Kilkenny	0	West	5	Merlot	red	2.229	7.43	23	170.89	5.2938	2012
3683	3/10/2012	Dannette Saltsman	0	Central	5	Merlot	red	2.229	7	23	161	5.33	2012
1522	3/10/2012	Karry Noell	0	East	6	Chardonnay	white	3.15	10.5	10	105	6.111	2012
2926	3/10/2012	Lavera Mccallie	0	South	5	Merlot	red	2.229	7.31	28	204.68	5.13	2012
2653	3/10/2012	Mamie Fullington	0	South	5	Cabernet Sauvignon	red	3.624	11.96	10	119.6	6.061	2012
282	3/10/2012	Tori Hastie	0	South	7	Merlot	red	2.229	7.31	17	124.27	4.769	2012
9768	3/10/2012	Deloras Mcfetridge	0	West	6	Cabernet Sauvignon	red	3.624	12.08	17	205.36	6.783	2012
2600	3/11/2012	Aiko Hamsher	0	East	5	Pinot Gris	white	3.741	12.47	10	124.7	6.657	2012
1663	3/11/2012	Kym Velarde	0	East	4	Chardonnay	white	3.15	10.5	15	157.5	6.2475	2012
5498	3/12/2012	Aiko Hamsher	0	East	6	Chardonnay	white	3.15	10.5	19	199.5	6.3735	2012
6153	3/12/2012	Aiko Hamsher	0	East	8	Pinot Gris	white	3.741	12.47	23	286.81	6.972	2012
7926	3/12/2012	Lavera Mccallie	0	South	5	Cabernet Sauvignon	red	3.624	11.96	8	95.68	6.6215	2012
5257	3/12/2012	Tori Hastie	0	South	6	Merlot	red	2.229	7.31	13	95.03	3.914	2012
6540	3/12/2012	Deloras Mcfetridge	0	West	8	Chardonnay	white	3.15	10.5	19	199.5	6.7422	2012
4312	3/13/2012	Eura Begay	0	North	7	Chardonnay	white	3.15	11.45	18	206.1	6.64	2012
7485	3/13/2012	Eura Begay	0	North	6	Chardonnay	white	3.15	11.45	4	45.8	4.51	2012
979	3/14/2012	Dannette Saltsman	0	Central	6	Cabernet Sauvignon	red	3.624	11.65	24	279.6	7.64	2012
9067	3/14/2012	Kym Velarde	0	East	4	Merlot	red	2.229	7.43	11	81.73	4.6725	2012
9100	3/14/2012	Jewel Copas	1	South	4	Shiraz	red	6.051	20.05	14	280.7	9.3575	2012
5899	3/14/2012	Deloras Mcfetridge	0	West	6	Chardonnay	white	3.15	10.5	11	115.5	6.0078	2012
7197	3/14/2012	Deloras Mcfetridge	0	West	4	Sauvignon Blanc	white	2.697	8.99	9	80.91	4.9776	2012
1948	3/15/2012	Nilda Hypolite	0	Central	5	Cabernet Sauvignon	red	3.624	11.65	15	174.75	5.72	2012
1887	3/15/2012	Tori Hastie	0	South	6	Sauvignon Blanc	white	2.697	8.87	20	177.4	5.491	2012
8606	3/15/2012	Deloras Mcfetridge	0	West	7	Sauvignon Blanc	white	2.697	8.99	7	62.93	4.437	2012
6729	3/16/2012	Dannette Saltsman	0	Central	6	Merlot	red	2.229	7	14	98	4.59	2012
6752	3/16/2012	Aiko Hamsher	0	East	6	Cabernet Sauvignon	red	3.624	12.08	29	350.32	6.531	2012
7027	3/16/2012	Aiko Hamsher	0	East	6	Merlot	red	2.229	7.43	14	104.02	5.0505	2012
